image,img_path,class,class_name,xc,yc,w,h,xmin,ymin,xmax,ymax,img_w,img_h,area,area_norm,aspect
001_644_boerderij-image-1408181-848x565_jpeg.rf.28bd2858eaf0b0cee1acef526e6545d0.jpg,new_chichken_dataset-1\train\images\001_644_boerderij-image-1408181-848x565_jpeg.rf.28bd2858eaf0b0cee1acef526e6545d0.jpg,1,healthy_chicken,0.4899056603773585,0.5162300884955753,0.1843632075471698,0.20058407079646018,337.27,235.00500000000005,493.60999999999996,348.33500000000004,848,565,17718.012199999994,0.036980322674903976,1.3795111620808302
001_644_boerderij-image-1408181-848x565_jpeg.rf.28bd2858eaf0b0cee1acef526e6545d0.jpg,new_chichken_dataset-1\train\images\001_644_boerderij-image-1408181-848x565_jpeg.rf.28bd2858eaf0b0cee1acef526e6545d0.jpg,1,healthy_chicken,0.8357429245283019,0.6238938053097345,0.22352594339622642,0.3510265486725664,613.935,253.335,803.485,451.66499999999996,848,565,37593.4515,0.0784635404491568,0.9557303484043986
001_644_boerderij-image-1408181-848x565_jpeg.rf.28bd2858eaf0b0cee1acef526e6545d0.jpg,new_chichken_dataset-1\train\images\001_644_boerderij-image-1408181-848x565_jpeg.rf.28bd2858eaf0b0cee1acef526e6545d0.jpg,1,healthy_chicken,0.14016509433962265,0.6445486725663717,0.22422169811320752,0.2920353982300885,23.79000000000002,281.67,213.92999999999998,446.67,848,565,31373.09999999999,0.06548067290031723,1.152363636356652
001_644_boerderij-image-1408181-848x565_jpeg.rf.28bd2858eaf0b0cee1acef526e6545d0.jpg,new_chichken_dataset-1\train\images\001_644_boerderij-image-1408181-848x565_jpeg.rf.28bd2858eaf0b0cee1acef526e6545d0.jpg,1,healthy_chicken,0.5439740566037736,0.7212389380530974,0.23028301886792452,0.42182300884955753,363.65000000000003,288.335,558.9300000000001,526.6650000000001,848,565,46541.08240000003,0.0971386759058274,0.8193681030469542
001_644_boerderij-image-1408181-848x565_jpeg.rf.28bd2858eaf0b0cee1acef526e6545d0.jpg,new_chichken_dataset-1\train\images\001_644_boerderij-image-1408181-848x565_jpeg.rf.28bd2858eaf0b0cee1acef526e6545d0.jpg,1,healthy_chicken,0.31701650943396226,0.7271327433628318,0.18106132075471698,0.3569380530973451,192.06,309.995,345.6,511.665,848,565,30964.411800000005,0.06462767532142262,0.7613427877187419
001_830_IMG_CopyofANP-28229630_jpg.rf.04270174393ef478a690a23bc87bbf23.jpg,new_chichken_dataset-1\train\images\001_830_IMG_CopyofANP-28229630_jpg.rf.04270174393ef478a690a23bc87bbf23.jpg,1,healthy_chicken,0.787462962962963,0.6527777777777778,0.20322222222222222,0.36666666666666664,740.7200000000001,338.0,960.2,602.0,1080,720,57942.71999999997,0.07451481481481478,0.8313636363604869
001_830_IMG_CopyofANP-28229630_jpg.rf.04270174393ef478a690a23bc87bbf23.jpg,new_chichken_dataset-1\train\images\001_830_IMG_CopyofANP-28229630_jpg.rf.04270174393ef478a690a23bc87bbf23.jpg,1,healthy_chicken,0.609712962962963,0.7597222222222222,0.26253703703703707,0.4027777777777778,516.72,402.0,800.26,691.9999999999999,1080,720,82226.59999999996,0.10574408436213988,0.9777241379276633
002_148_IMG_2020Broilerclose-up-848x565_jpg.rf.86fa975ae0d82bd6773bf40bca82aa1d.jpg,new_chichken_dataset-1\train\images\002_148_IMG_2020Broilerclose-up-848x565_jpg.rf.86fa975ae0d82bd6773bf40bca82aa1d.jpg,1,healthy_chicken,0.8806603773584906,0.6165132743362831,0.23867924528301887,0.6843716814159292,645.6,154.99499999999998,848.0,541.665,848,565,78262.00799999999,0.1633453164134246,0.523443763414479
002_148_IMG_2020Broilerclose-up-848x565_jpg.rf.86fa975ae0d82bd6773bf40bca82aa1d.jpg,new_chichken_dataset-1\train\images\002_148_IMG_2020Broilerclose-up-848x565_jpg.rf.86fa975ae0d82bd6773bf40bca82aa1d.jpg,1,healthy_chicken,0.5217452830188679,0.6221946902654868,0.26379716981132073,0.7024778761061946,330.59,153.09000000000006,554.29,549.99,848,565,88786.52999999998,0.18531167557188175,0.563618039807096
002_148_IMG_2020Broilerclose-up-848x565_jpg.rf.86fa975ae0d82bd6773bf40bca82aa1d.jpg,new_chichken_dataset-1\train\images\002_148_IMG_2020Broilerclose-up-848x565_jpg.rf.86fa975ae0d82bd6773bf40bca82aa1d.jpg,1,healthy_chicken,0.26424528301886796,0.6327433628318584,0.22034198113207545,0.6165132743362831,130.65500000000003,183.335,317.50500000000005,531.665,848,565,65085.460499999994,0.13584375626147938,0.5364166164254117
002_148_IMG_2020Broilerclose-up-848x565_jpg.rf.86fa975ae0d82bd6773bf40bca82aa1d.jpg,new_chichken_dataset-1\train\images\002_148_IMG_2020Broilerclose-up-848x565_jpg.rf.86fa975ae0d82bd6773bf40bca82aa1d.jpg,1,healthy_chicken,0.07716981132075472,0.7168141592920354,0.1531367924528302,0.4778761061946903,0.5099999999999922,270.0,130.37,540.0,848,565,35062.200000000004,0.07318041409250294,0.4809629629611817
01786a2c-f9fb-42ad-84f9-a9a58733f808-f_jpg.rf.52baf2e1d0ea9b8429312fdf05883212.jpg,new_chichken_dataset-1\train\images\01786a2c-f9fb-42ad-84f9-a9a58733f808-f_jpg.rf.52baf2e1d0ea9b8429312fdf05883212.jpg,0,death_chicken,0.376328125,0.26622254758418745,0.630048828125,0.5324450951683749,62.775000000000034,0.0,707.9449999999999,363.6600000000001,1024,683,234622.5222,0.3354664082517387,1.7741021833532025
0465utth-640_jpg.rf.d53539fcfece9b392b68343e0d6ba867.jpg,new_chichken_dataset-1\train\images\0465utth-640_jpg.rf.d53539fcfece9b392b68343e0d6ba867.jpg,1,healthy_chicken,0.797265625,0.44583333333333336,0.25659375,0.49166666666666664,428.14,72.00000000000001,592.36,249.0,640,360,29066.940000000006,0.12615859375000002,0.92779661016425
0465utth-640_jpg.rf.d53539fcfece9b392b68343e0d6ba867.jpg,new_chichken_dataset-1\train\images\0465utth-640_jpg.rf.d53539fcfece9b392b68343e0d6ba867.jpg,0,death_chicken,0.511609375,0.5334722222222222,0.35957812499999997,0.4265277777777778,212.36500000000004,115.27499999999999,442.495,268.825,640,360,35336.4615,0.15337005859375,1.4987300553468006
10liqbf0ts75-1-_jpg.rf.0a6339163726300a38078221b016756b.jpg,new_chichken_dataset-1\train\images\10liqbf0ts75-1-_jpg.rf.0a6339163726300a38078221b016756b.jpg,1,healthy_chicken,0.49263541666666666,0.15625,0.24789583333333332,0.1875,707.88,90.0,1183.84,360.0,1920,1440,128509.19999999998,0.04648046875,1.7628148148082856
10liqbf0ts75-1-_jpg.rf.0a6339163726300a38078221b016756b.jpg,new_chichken_dataset-1\train\images\10liqbf0ts75-1-_jpg.rf.0a6339163726300a38078221b016756b.jpg,1,healthy_chicken,0.6193281249999999,0.38425694444444447,0.41796354166666666,0.3009236111111111,787.8649999999998,336.665,1590.3549999999998,769.995,1920,1440,347742.9917,0.12577509827112268,1.8519142454899227
10liqbf0ts75-1-_jpg.rf.0a6339163726300a38078221b016756b.jpg,new_chichken_dataset-1\train\images\10liqbf0ts75-1-_jpg.rf.0a6339163726300a38078221b016756b.jpg,1,healthy_chicken,0.6254010416666667,0.6747708333333333,0.4335833333333333,0.40046527777777774,784.53,683.335,1617.01,1260.0049999999999,1920,1440,480066.2415999999,0.1736350700231481,1.4435985919131509
11856498903_a675eced4b_z_jpg.rf.f07e51d25da3e35b4f5bb42f50cfb1bd.jpg,new_chichken_dataset-1\train\images\11856498903_a675eced4b_z_jpg.rf.f07e51d25da3e35b4f5bb42f50cfb1bd.jpg,1,healthy_chicken,0.57075,0.273231850117096,0.20621874999999998,0.2862295081967213,299.28999999999996,55.55999999999999,431.27,177.78,640,427,16130.595600000004,0.05902589139344264,1.0798559973729351
11856498903_a675eced4b_z_jpg.rf.f07e51d25da3e35b4f5bb42f50cfb1bd.jpg,new_chichken_dataset-1\train\images\11856498903_a675eced4b_z_jpg.rf.f07e51d25da3e35b4f5bb42f50cfb1bd.jpg,1,healthy_chicken,0.8805937500000001,0.4397658079625293,0.15228124999999998,0.24459016393442623,514.85,135.56,612.3100000000001,239.99999999999997,640,427,10178.7224,0.037246495901639344,0.933167368815271
11856498903_a675eced4b_z_jpg.rf.f07e51d25da3e35b4f5bb42f50cfb1bd.jpg,new_chichken_dataset-1\train\images\11856498903_a675eced4b_z_jpg.rf.f07e51d25da3e35b4f5bb42f50cfb1bd.jpg,1,healthy_chicken,0.45704687499999996,0.4814051522248244,0.24965625,0.4267447306791569,212.61999999999998,114.45,372.4,296.67,640,427,29115.111600000004,0.10653948916861829,0.8768521567288066
11856498903_a675eced4b_z_jpg.rf.f07e51d25da3e35b4f5bb42f50cfb1bd.jpg,new_chichken_dataset-1\train\images\11856498903_a675eced4b_z_jpg.rf.f07e51d25da3e35b4f5bb42f50cfb1bd.jpg,1,healthy_chicken,0.186328125,0.6362060889929743,0.34387500000000004,0.4345433255269321,9.209999999999994,178.88500000000002,229.29000000000002,364.435,640,427,40835.844000000005,0.1494285860655738,1.1860953920712152
11856498903_a675eced4b_z_jpg.rf.f07e51d25da3e35b4f5bb42f50cfb1bd.jpg,new_chichken_dataset-1\train\images\11856498903_a675eced4b_z_jpg.rf.f07e51d25da3e35b4f5bb42f50cfb1bd.jpg,1,healthy_chicken,0.8293125,0.7155971896955503,0.341390625,0.3799063231850117,421.515,224.45,640.0,386.66999999999996,640,427,35442.636699999995,0.12969348909543324,1.3468437923724155
120848028_3296586910458363_8829247314872145197_n_jpg.rf.48d49298c0e6d3b76af2e21e89c705c2.jpg,new_chichken_dataset-1\train\images\120848028_3296586910458363_8829247314872145197_n_jpg.rf.48d49298c0e6d3b76af2e21e89c705c2.jpg,0,death_chicken,0.43838483146067414,0.689218045112782,0.1455056179775281,0.13033082706766919,260.33,414.995,363.93,501.66499999999996,712,665,8979.011999999997,0.01896386753400354,1.1953386408077158
120848028_3296586910458363_8829247314872145197_n_jpg.rf.48d49298c0e6d3b76af2e21e89c705c2.jpg,new_chichken_dataset-1\train\images\120848028_3296586910458363_8829247314872145197_n_jpg.rf.48d49298c0e6d3b76af2e21e89c705c2.jpg,0,death_chicken,0.15404494382022474,0.8721804511278195,0.23198033707865168,0.10526315789473684,27.095000000000017,545.0,192.26500000000001,614.9999999999999,712,665,11561.89999999998,0.024418982850384345,2.359571428537724
1556669796267_jpg.rf.337eb7eb521aa2ba67b300b68ddfb2a3.jpg,new_chichken_dataset-1\train\images\1556669796267_jpg.rf.337eb7eb521aa2ba67b300b68ddfb2a3.jpg,0,death_chicken,0.6012816901408451,0.6791750000000001,0.6161408450704225,0.4861,208.18,174.45000000000005,645.6400000000001,368.89000000000004,710,400,85059.72240000001,0.29950606478873243,2.249845710747533
1jaazuuyt6gx_jpg.rf.7acae9f483fc441e20272c25a844c91b.jpg,new_chichken_dataset-1\train\images\1jaazuuyt6gx_jpg.rf.7acae9f483fc441e20272c25a844c91b.jpg,1,healthy_chicken,0.10172222222222221,0.4778645833333333,0.11155555555555555,0.12760416666666666,33.08,397.5,113.39999999999998,520.0,720,960,9839.199999999997,0.0142349537037037,0.6556734693824025
1jaazuuyt6gx_jpg.rf.7acae9f483fc441e20272c25a844c91b.jpg,new_chichken_dataset-1\train\images\1jaazuuyt6gx_jpg.rf.7acae9f483fc441e20272c25a844c91b.jpg,1,healthy_chicken,0.3933333333333333,0.5208333333333334,0.1325,0.15625,235.49999999999997,425.00000000000006,330.90000000000003,575.0,720,960,14310.000000000004,0.020703125000000006,0.6359999999957607
1jaazuuyt6gx_jpg.rf.7acae9f483fc441e20272c25a844c91b.jpg,new_chichken_dataset-1\train\images\1jaazuuyt6gx_jpg.rf.7acae9f483fc441e20272c25a844c91b.jpg,1,healthy_chicken,0.5790694444444444,0.5546875,0.23324999999999999,0.13020833333333334,332.96,470.0,500.9,595.0,720,960,20992.5,0.03037109375,1.3435199999892518
1jaazuuyt6gx_jpg.rf.7acae9f483fc441e20272c25a844c91b.jpg,new_chichken_dataset-1\train\images\1jaazuuyt6gx_jpg.rf.7acae9f483fc441e20272c25a844c91b.jpg,1,healthy_chicken,0.23365277777777776,0.6223958333333334,0.201875,0.140625,95.55499999999998,530.0,240.905,665.0,720,960,19622.250000000004,0.028388671875000004,1.0766666666586917
1jaazuuyt6gx_jpg.rf.7acae9f483fc441e20272c25a844c91b.jpg,new_chichken_dataset-1\train\images\1jaazuuyt6gx_jpg.rf.7acae9f483fc441e20272c25a844c91b.jpg,1,healthy_chicken,0.7005833333333333,0.7473958333333334,0.3096666666666667,0.19270833333333334,392.93999999999994,625.0000000000001,615.9000000000001,810.0,720,960,41247.600000000006,0.05967534722222223,1.2051891891826763
1jaazuuyt6gx_jpg.rf.7acae9f483fc441e20272c25a844c91b.jpg,new_chichken_dataset-1\train\images\1jaazuuyt6gx_jpg.rf.7acae9f483fc441e20272c25a844c91b.jpg,1,healthy_chicken,0.37245833333333334,0.8190104166666666,0.24243055555555557,0.19010416666666666,180.89499999999998,694.9999999999999,355.445,877.5,720,960,31855.375000000022,0.04608705873842596,0.9564383561591423
1jaazuuyt6gx_jpg.rf.7acae9f483fc441e20272c25a844c91b.jpg,new_chichken_dataset-1\train\images\1jaazuuyt6gx_jpg.rf.7acae9f483fc441e20272c25a844c91b.jpg,1,healthy_chicken,0.6484444444444445,0.8919270833333334,0.34994444444444445,0.21614583333333334,340.90000000000003,752.5000000000001,592.86,960.0,720,960,52281.69999999997,0.07563903356481477,1.2142650602351126
1jaazuuyt6gx_jpg.rf.7acae9f483fc441e20272c25a844c91b.jpg,new_chichken_dataset-1\train\images\1jaazuuyt6gx_jpg.rf.7acae9f483fc441e20272c25a844c91b.jpg,1,healthy_chicken,0.08780555555555555,0.3268229166666667,0.1592222222222222,0.0859375,5.900000000000003,272.5,120.53999999999999,355.0,720,960,9457.8,0.013683159722222222,1.389575757558914
1jaazuuyt6gx_jpg.rf.7acae9f483fc441e20272c25a844c91b.jpg,new_chichken_dataset-1\train\images\1jaazuuyt6gx_jpg.rf.7acae9f483fc441e20272c25a844c91b.jpg,1,healthy_chicken,0.6519305555555556,0.4309895833333333,0.16247222222222224,0.1015625,410.9,365.0,527.8800000000001,462.5,720,960,11405.550000000012,0.016501085069444463,1.1997948717825675
1jaazuuyt6gx_jpg.rf.7acae9f483fc441e20272c25a844c91b.jpg,new_chichken_dataset-1\train\images\1jaazuuyt6gx_jpg.rf.7acae9f483fc441e20272c25a844c91b.jpg,1,healthy_chicken,0.7873194444444445,0.4440104166666667,0.169375,0.11197916666666667,505.895,372.50000000000006,627.845,480.0,720,960,13109.624999999998,0.018966471354166663,1.134418604640611
1jaazuuyt6gx_jpg.rf.7acae9f483fc441e20272c25a844c91b.jpg,new_chichken_dataset-1\train\images\1jaazuuyt6gx_jpg.rf.7acae9f483fc441e20272c25a844c91b.jpg,1,healthy_chicken,0.8081527777777778,0.19921875,0.12076388888888889,0.0859375,538.395,150.0,625.345,232.5,720,960,7173.375000000004,0.010378146701388894,1.0539393939266195
1jaazuuyt6gx_jpg.rf.7acae9f483fc441e20272c25a844c91b.jpg,new_chichken_dataset-1\train\images\1jaazuuyt6gx_jpg.rf.7acae9f483fc441e20272c25a844c91b.jpg,1,healthy_chicken,0.3985138888888889,0.3567708333333333,0.10702777777777778,0.08333333333333333,248.39999999999998,302.49999999999994,325.46000000000004,382.5,720,960,6164.800000000009,0.008918981481481495,0.9632499999879593
22410318-7794335-Dead_chickens_were_also_seen_in_the_barn_right_along_with_chicke-a-33_1576939265400_jpg.rf.916186b91eb8b40ac53ddeb2b5cde66d.jpg,new_chichken_dataset-1\train\images\22410318-7794335-Dead_chickens_were_also_seen_in_the_barn_right_along_with_chicke-a-33_1576939265400_jpg.rf.916186b91eb8b40ac53ddeb2b5cde66d.jpg,1,healthy_chicken,0.3594154818325434,0.4200842696629214,0.327172195892575,0.4826404494382022,123.95999999999998,63.64000000000002,331.05999999999995,235.46000000000004,633,356,35583.922,0.15790653566927595,1.2053311605098045
22410318-7794335-Dead_chickens_were_also_seen_in_the_barn_right_along_with_chicke-a-33_1576939265400_jpg.rf.916186b91eb8b40ac53ddeb2b5cde66d.jpg,new_chichken_dataset-1\train\images\22410318-7794335-Dead_chickens_were_also_seen_in_the_barn_right_along_with_chicke-a-33_1576939265400_jpg.rf.916186b91eb8b40ac53ddeb2b5cde66d.jpg,0,death_chicken,0.7428436018957346,0.5660112359550562,0.2775987361769352,0.4803370786516854,382.36,116.0,558.08,287.0,633,356,30048.120000000006,0.13334096597262904,1.0276023391752773
3533816_img-20200713-162154-4_1125x1500_jpg.rf.8415bcf6e9d3966dc30497fb85d0f7be.jpg,new_chichken_dataset-1\train\images\3533816_img-20200713-162154-4_1125x1500_jpg.rf.8415bcf6e9d3966dc30497fb85d0f7be.jpg,1,healthy_chicken,0.27899555555555555,0.7983333333333333,0.2614577777777778,0.27,166.79999999999998,995.0,460.94,1400.0,1125,1500,119126.7,0.07059359999999999,0.7262716049364784
3533816_img-20200713-162154-4_1125x1500_jpg.rf.8415bcf6e9d3966dc30497fb85d0f7be.jpg,new_chichken_dataset-1\train\images\3533816_img-20200713-162154-4_1125x1500_jpg.rf.8415bcf6e9d3966dc30497fb85d0f7be.jpg,1,healthy_chicken,0.5789422222222221,0.8083333333333333,0.21245333333333333,0.25666666666666665,531.8049999999998,1020.0000000000001,770.8149999999999,1405.0,1125,1500,92018.85,0.05452968888888889,0.6208051948035828
3533816_img-20200713-162154-4_1125x1500_jpg.rf.8415bcf6e9d3966dc30497fb85d0f7be.jpg,new_chichken_dataset-1\train\images\3533816_img-20200713-162154-4_1125x1500_jpg.rf.8415bcf6e9d3966dc30497fb85d0f7be.jpg,1,healthy_chicken,0.7833422222222222,0.81,0.2657066666666667,0.2,731.7999999999998,1065.0,1030.72,1365.0,1125,1500,89676.00000000006,0.05314133333333337,0.9963999999966793
3533816_img-20200713-162154-4_1125x1500_jpg.rf.8415bcf6e9d3966dc30497fb85d0f7be.jpg,new_chichken_dataset-1\train\images\3533816_img-20200713-162154-4_1125x1500_jpg.rf.8415bcf6e9d3966dc30497fb85d0f7be.jpg,1,healthy_chicken,0.4704177777777778,0.10222,0.14464,0.15111333333333332,447.86000000000007,39.99500000000002,610.5799999999999,266.665,1125,1500,36883.742399999974,0.021857032533333317,0.7178717959998323
3533816_img-20200713-162154-4_1125x1500_jpg.rf.8415bcf6e9d3966dc30497fb85d0f7be.jpg,new_chichken_dataset-1\train\images\3533816_img-20200713-162154-4_1125x1500_jpg.rf.8415bcf6e9d3966dc30497fb85d0f7be.jpg,1,healthy_chicken,0.24972444444444444,0.13222,0.13584,0.19778,204.53,49.995,357.35,346.665,1125,1500,45337.10940000001,0.026866435200000004,0.5151178076633461
3533816_img-20200713-162154-4_1125x1500_jpg.rf.8415bcf6e9d3966dc30497fb85d0f7be.jpg,new_chichken_dataset-1\train\images\3533816_img-20200713-162154-4_1125x1500_jpg.rf.8415bcf6e9d3966dc30497fb85d0f7be.jpg,1,healthy_chicken,0.4323022222222222,0.3,0.21251555555555557,0.16666666666666666,366.79999999999995,325.0,605.8799999999999,575.0,1125,1500,59769.999999999985,0.03541925925925925,0.9563199999961745
3533816_img-20200713-162154-4_1125x1500_jpg.rf.8415bcf6e9d3966dc30497fb85d0f7be.jpg,new_chichken_dataset-1\train\images\3533816_img-20200713-162154-4_1125x1500_jpg.rf.8415bcf6e9d3966dc30497fb85d0f7be.jpg,1,healthy_chicken,0.7833511111111111,0.425,0.16794666666666666,0.21,786.8,480.0,975.74,795.0,1125,1500,59516.10000000002,0.03526880000000001,0.5998095238076199
3533816_img-20200713-162154-4_1125x1500_jpg.rf.8415bcf6e9d3966dc30497fb85d0f7be.jpg,new_chichken_dataset-1\train\images\3533816_img-20200713-162154-4_1125x1500_jpg.rf.8415bcf6e9d3966dc30497fb85d0f7be.jpg,1,healthy_chicken,0.9185777777777778,0.42833333333333334,0.16284444444444443,0.18333333333333332,941.8000000000001,505.0,1125.0,780.0,1125,1500,50379.99999999998,0.029854814814814803,0.6661818181793955
3533816_img-20200713-162154-4_1125x1500_jpg.rf.8415bcf6e9d3966dc30497fb85d0f7be.jpg,new_chichken_dataset-1\train\images\3533816_img-20200713-162154-4_1125x1500_jpg.rf.8415bcf6e9d3966dc30497fb85d0f7be.jpg,1,healthy_chicken,0.1835111111111111,0.46,0.24952,0.24666666666666667,66.09499999999998,505.0,346.805,875.0,1125,1500,103862.70000000001,0.06154826666666667,0.7586756756736254
